filename,J,P
223_2.jpg,0,1
223_3.jpg,0,1
223_4.jpg,0,1
223_5.jpg,0,1
223_6.jpg,0,1
223_7.jpg,0,1
223_8.jpg,0,1
223_9.jpg,0,1
224_4.jpg,0,1
225_1.jpg,0,1
225_2.jpg,0,1
225_3.jpg,0,1
225_4.jpg,0,1
225_5.jpg,0,1
225_6.jpg,0,1
225_7.jpg,0,1
225_8.jpg,0,1
225_9.jpg,0,1
226_2.jpg,0,1
226_7.jpg,0,1
227_1.jpg,0,1
227_2.jpg,0,1
227_3.jpg,0,1
227_4.jpg,0,1
227_5.jpg,0,1
228_1.jpg,0,1
228_2.jpg,0,1
228_3.jpg,0,1
228_4.jpg,0,1
228_5.jpg,0,1
229_1.jpg,0,1
229_2.jpg,0,1
229_3.jpg,0,1
229_6.jpg,0,1
22_1.jpg,1,0
22_2.jpg,1,0
22_4.jpg,1,0
22_5.jpg,1,0
22_6.jpg,1,0
22_7.jpg,1,0
22_8.jpg,1,0
22_9.jpg,1,0
230_1.jpg,0,1
230_3.jpg,0,1
230_5.jpg,0,1
230_6.jpg,0,1
230_7.jpg,0,1
230_9.jpg,0,1
231_1.jpg,0,1
231_2.jpg,0,1
231_3.jpg,0,1
231_4.jpg,0,1
231_6.jpg,0,1
231_7.jpg,0,1
231_8.jpg,0,1
231_9.jpg,0,1
232_1.jpg,0,1
232_2.jpg,0,1
232_3.jpg,0,1
232_4.jpg,0,1
232_6.jpg,0,1
232_7.jpg,0,1
232_8.jpg,0,1
233_2.jpg,0,1
234_2.jpg,0,1
234_3.jpg,0,1
234_4.jpg,0,1
234_7.jpg,0,1
235_2.jpg,0,1
235_3.jpg,0,1
235_4.jpg,0,1
235_5.jpg,0,1
235_6.jpg,0,1
235_7.jpg,0,1
235_8.jpg,0,1
236_1.jpg,0,1
236_2.jpg,0,1
236_4.jpg,0,1
236_6.jpg,0,1
236_7.jpg,0,1
236_8.jpg,0,1
236_9.jpg,0,1
237_1.jpg,0,1
237_2.jpg,0,1
237_3.jpg,0,1
237_4.jpg,0,1
237_5.jpg,0,1
237_6.jpg,0,1
237_7.jpg,0,1
237_8.jpg,0,1
238_1.jpg,0,1
238_4.jpg,0,1
238_5.jpg,0,1
238_7.jpg,0,1
238_8.jpg,0,1
239_1.jpg,0,1
239_4.jpg,0,1
239_7.jpg,0,1
23_1.jpg,1,0
23_3.jpg,1,0
23_5.jpg,1,0
23_6.jpg,1,0
23_7.jpg,1,0
23_8.jpg,1,0
23_9.jpg,1,0
240_1.jpg,0,1
240_2.jpg,0,1
240_3.jpg,0,1
240_4.jpg,0,1
240_5.jpg,0,1
240_6.jpg,0,1
240_8.jpg,0,1
241_1.jpg,0,1
241_3.jpg,0,1
241_4.jpg,0,1
241_6.jpg,0,1
242_1.jpg,0,1
242_2.jpg,0,1
242_3.jpg,0,1
242_4.jpg,0,1
242_5.jpg,0,1
242_6.jpg,0,1
242_7.jpg,0,1
242_8.jpg,0,1
243_1.jpg,0,1
243_2.jpg,0,1
243_3.jpg,0,1
243_4.jpg,0,1
243_6.jpg,0,1
244_4.jpg,0,1
244_5.jpg,0,1
244_6.jpg,0,1
244_7.jpg,0,1
244_8.jpg,0,1
244_9.jpg,0,1
245_1.jpg,0,1
245_3.jpg,0,1
245_4.jpg,0,1
245_5.jpg,0,1
245_6.jpg,0,1
245_7.jpg,0,1
245_8.jpg,0,1
245_9.jpg,0,1
246_4.jpg,0,1
246_5.jpg,0,1
246_6.jpg,0,1
247_1.jpg,0,1
247_4.jpg,0,1
247_7.jpg,0,1
247_8.jpg,0,1
248_1.jpg,0,1
248_2.jpg,0,1
248_3.jpg,0,1
248_4.jpg,0,1
248_5.jpg,0,1
248_7.jpg,0,1
248_8.jpg,0,1
248_9.jpg,0,1
249_1.jpg,0,1
249_3.jpg,0,1
249_4.jpg,0,1
249_5.jpg,0,1
249_6.jpg,0,1
249_7.jpg,0,1
249_8.jpg,0,1
24_1.jpg,1,0
24_2.jpg,1,0
24_3.jpg,1,0
24_4.jpg,1,0
24_5.jpg,1,0
24_6.jpg,1,0
24_8.jpg,1,0
24_9.jpg,1,0
250_1.jpg,0,1
250_3.jpg,0,1
250_4.jpg,0,1
250_5.jpg,0,1
250_6.jpg,0,1
250_7.jpg,0,1
250_9.jpg,0,1
251_2.jpg,0,1
251_3.jpg,0,1
251_4.jpg,0,1
251_5.jpg,0,1
251_8.jpg,0,1
251_9.jpg,0,1
252_1.jpg,0,1
252_4.jpg,0,1
252_5.jpg,0,1
252_6.jpg,0,1
252_7.jpg,0,1
252_9.jpg,0,1
253_1.jpg,0,1
253_2.jpg,0,1
253_3.jpg,0,1
253_5.jpg,0,1
253_6.jpg,0,1
253_7.jpg,0,1
253_8.jpg,0,1
253_9.jpg,0,1
254_2.jpg,0,1
254_3.jpg,0,1
254_4.jpg,0,1
254_5.jpg,0,1
254_6.jpg,0,1
254_7.jpg,0,1
254_8.jpg,0,1
255_1.jpg,0,1
255_2.jpg,0,1
255_3.jpg,0,1
255_4.jpg,0,1
255_5.jpg,0,1
255_6.jpg,0,1
255_7.jpg,0,1
255_8.jpg,0,1
255_9.jpg,0,1
256_1.jpg,0,1
256_2.jpg,0,1
256_3.jpg,0,1
256_4.jpg,0,1
256_5.jpg,0,1
256_6.jpg,0,1
256_7.jpg,0,1
256_8.jpg,0,1
256_9.jpg,0,1
257_1.jpg,0,1
257_2.jpg,0,1
257_3.jpg,0,1
257_4.jpg,0,1
257_5.jpg,0,1
257_6.jpg,0,1
257_7.jpg,0,1
257_8.jpg,0,1
258_1.jpg,0,1
258_2.jpg,0,1
258_3.jpg,0,1
258_4.jpg,0,1
258_5.jpg,0,1
258_6.jpg,0,1
259_1.jpg,0,1
259_2.jpg,0,1
259_3.jpg,0,1
259_4.jpg,0,1
259_5.jpg,0,1
259_6.jpg,0,1
259_7.jpg,0,1
259_8.jpg,0,1
25_1.jpg,1,0
25_2.jpg,1,0
25_3.jpg,1,0
260_1.jpg,0,1
260_2.jpg,0,1
260_3.jpg,0,1
260_4.jpg,0,1
260_5.jpg,0,1
260_6.jpg,0,1
260_7.jpg,0,1
260_9.jpg,0,1
261_1.jpg,0,1
261_3.jpg,0,1
261_4.jpg,0,1
261_5.jpg,0,1
261_6.jpg,0,1
261_7.jpg,0,1
261_8.jpg,0,1
261_9.jpg,0,1
262_2.jpg,0,1
262_4.jpg,0,1
262_5.jpg,0,1
262_6.jpg,0,1
262_7.jpg,0,1
262_8.jpg,0,1
262_9.jpg,0,1
263_1.jpg,0,1
263_2.jpg,0,1
263_3.jpg,0,1
263_4.jpg,0,1
263_5.jpg,0,1
264_1.jpg,0,1
264_3.jpg,0,1
264_6.jpg,0,1
264_7.jpg,0,1
265_1.jpg,0,1
265_2.jpg,0,1
265_3.jpg,0,1
265_4.jpg,0,1
265_5.jpg,0,1
265_6.jpg,0,1
266_1.jpg,0,1
266_4.jpg,0,1
266_5.jpg,0,1
266_6.jpg,0,1
267_1.jpg,0,1
267_2.jpg,0,1
267_3.jpg,0,1
267_4.jpg,0,1
267_5.jpg,0,1
267_6.jpg,0,1
268_3.jpg,0,1
268_5.jpg,0,1
268_7.jpg,0,1
268_8.jpg,0,1
269_1.jpg,0,1
269_2.jpg,0,1
269_3.jpg,0,1
269_4.jpg,0,1
269_5.jpg,0,1
269_6.jpg,0,1
26_1.jpg,1,0
26_2.jpg,1,0
26_3.jpg,1,0
26_4.jpg,1,0
26_5.jpg,1,0
26_6.jpg,1,0
26_7.jpg,1,0
26_8.jpg,1,0
26_9.jpg,1,0
270_1.jpg,0,1
270_2.jpg,0,1
270_3.jpg,0,1
270_4.jpg,0,1
270_5.jpg,0,1
270_6.jpg,0,1
271_1.jpg,0,1
271_3.jpg,0,1
271_4.jpg,0,1
271_5.jpg,0,1
271_6.jpg,0,1
271_8.jpg,0,1
271_9.jpg,0,1
272_1.jpg,0,1
272_2.jpg,0,1
272_3.jpg,0,1
272_6.jpg,0,1
272_7.jpg,0,1
272_9.jpg,0,1
273_1.jpg,0,1
273_3.jpg,0,1
273_4.jpg,0,1
273_5.jpg,0,1
273_6.jpg,0,1
274_2.jpg,0,1
274_3.jpg,0,1
274_4.jpg,0,1
274_5.jpg,0,1
274_6.jpg,0,1
274_7.jpg,0,1
274_8.jpg,0,1
275_1.jpg,0,1
275_2.jpg,0,1
275_3.jpg,0,1
275_4.jpg,0,1
275_5.jpg,0,1
276_1.jpg,0,1
276_2.jpg,0,1
276_3.jpg,0,1
276_5.jpg,0,1
276_6.jpg,0,1
276_7.jpg,0,1
276_8.jpg,0,1
276_9.jpg,0,1
277_1.jpg,0,1
277_2.jpg,0,1
277_3.jpg,0,1
277_4.jpg,0,1
277_5.jpg,0,1
277_6.jpg,0,1
277_7.jpg,0,1
277_8.jpg,0,1
277_9.jpg,0,1
278_2.jpg,0,1
278_3.jpg,0,1
278_4.jpg,0,1
278_5.jpg,0,1
279_1.jpg,0,1
279_2.jpg,0,1
279_4.jpg,0,1
279_5.jpg,0,1
279_6.jpg,0,1
279_7.jpg,0,1
279_9.jpg,0,1
27_1.jpg,1,0
27_2.jpg,1,0
27_3.jpg,1,0
27_5.jpg,1,0
27_6.jpg,1,0
27_7.jpg,1,0
27_8.jpg,1,0
27_9.jpg,1,0
280_1.jpg,0,1
280_2.jpg,0,1
280_3.jpg,0,1
280_4.jpg,0,1
280_5.jpg,0,1
280_7.jpg,0,1
280_8.jpg,0,1
281_1.jpg,0,1
281_2.jpg,0,1
281_3.jpg,0,1
281_4.jpg,0,1
